Labels;Repo;Predictions;Probabilities
Natural Language Processing,General;https://github.com/dpalominop/ULMFit;natural languages,database systems,syntactics,information retrieval,word segmentation,artificial intelligence;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/algharak/BERTenhance;mathematics,semantics,computational efficiency,scalable video coding,cloud computing,commerce,inference engines,buffer storage,education,character recognition,computer systems,random access storage,computer system recovery,computational linguistics,operating systems,sensors,information retrieval,cuda,artificial intelligence,linguistics,cache memory,machine learning,digital storage,software architecture,program processors,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/Guillem96/efficientdet-tf;inference engines,classification methods,human computer interaction,object recognition,cuda;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/fastforwardlabs/deepad;mathematics,inference engines,bayesian methods,search engines,world wide web,signal to noise ratio,genetic analysis,personalizations,image reconstruction,numerical methods,computer crime,machine learning,signal detection,auto encoders,optical flows,support vector machine;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/owainwest/uniprot_bert;mathematics,semantics,computational efficiency,scalable video coding,cloud computing,commerce,inference engines,buffer storage,education,character recognition,computer systems,random access storage,computer system recovery,computational linguistics,operating systems,sensors,information retrieval,cuda,artificial intelligence,linguistics,cache memory,machine learning,digital storage,software architecture,program processors,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/maxjcohen/transformer;natural languages,parallel algorithms,content based retrieval,stream ciphers,random access storage,binary sequences,parallel architectures,software architecture patterns,artificial intelligence;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/Misoknisky/Bert-MultiGpu;semantics,gyroscopes,computational efficiency,evolutionary algorithms,scalable video coding,cloud computing,commerce,inference engines,buffer storage,character recognition,computer systems,random access storage,computational linguistics,computer system recovery,operating systems,information retrieval,cuda,parallel programming,artificial intelligence,linguistics,cache memory,machine learning,digital storage,software architecture,program processors,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/facebookresearch/swav;analytic hierarchy process (ahp),combinatorial optimization,analytic hierarchy process,high level languages,wireless telecommunication systems,graphics processing unit,machine learning,object recognition,neural networks,image retrieval,congestion control (communication),queuing network,parallel programming,network protocols;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/Viveksbawa/SARAS-ESAD-Baseline;flash memory,machine learning,verification and validation,computer system recovery,program processors,cuda;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/fstahlberg/tensor2tensor;linguistics,cache memory,inference engines,world wide web,parameterization,buffer storage,education,optical fibers,inverse problems,regularization,program processors,operating systems,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Sequential,General;https://github.com/nkcr/overlap-ml;emotion recognition,data privacy,facial expression,neural networks,program processors,affective computing;0.0,0.0,0.0,0.0,0.0
Sequential,General;https://github.com/jkkummerfeld/emnlp20lm;stochasticity,computer science,lan,knowledge management,wide area networks,internet,buffer storage,time varying networks,verification and validation,operating systems,software design,web 2.0,information systems,requirements engineering,graphics processing unit,parallel programming,cache memory,stochastic processes,syntactics,programming languages,natural language processing,neural networks,program processors,storage allocation (computer);0.0,0.0,0.0,1.0,0.0
Computer Vision,General;https://github.com/RuiLiFeng/invGAN;cache memory,matrix factorizations,buffer storage,image analysis,graphics processing unit,dynamic random access storage,image processing,correlation analysis,parallel computing,program processors,operating systems,parallel programming,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/rafaelmata357/Flower-image-classifier;mathematics,game theory,hidden layers,machine learning,neural networks,program processors,support vector machine;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/RyanWu2233/Style_GAN2_FFHQ;mathematics,fading (radio),image analysis,image reconstruction,imaging systems,signal receivers,communication channels,parameterization,object recognition,superresolution,user interfaces,program processors,channel estimation,optical character recognition,image matching,parallel programming,graphics processing unit,support vector machine,color image processing,matrix factorizations,digital image storage,pattern recognition,image processing,image retrieval,inverse problems;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/oorrppp2/darknet-pose;wireless local area networks (wlan),visualization,computer science,signal processing,telecommunication traffic,knowledge management,mobile devices,scripting languages,verification and validation,object recognition,malwares,mpi,operating systems,user interfaces,web 2.0,cloud providers,world wide web,video streaming,servers,information systems,bandwidth,program compilers,graphics processing unit,parallel programming,cryptography,three dimensional computer graphics,intrusion detection,virtual reality,mobile telecommunication systems,image compression,program processors,wireless networks,authentication,telephone sets,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/Uemuet/stylegan2;cache memory,buffer storage,image analysis,graphics processing unit,dynamic random access storage,image processing,program processors,operating systems,parallel programming,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Reinforcement Learning,General;https://github.com/crazyleg/TD3-reacher;medium access control,virtual reality,image quality,wireless telecommunication systems,image matching,multiagent system,requirements engineering,reinforcement learning;0.0,0.0,0.0,0.0,1.0
Natural Language Processing,General;https://github.com/TonyX19/bert_hyperpartisan;semantics,computational efficiency,scalable video coding,cloud computing,commerce,inference engines,buffer storage,grid computing,character recognition,computer systems,random access storage,computer system recovery,computational linguistics,operating systems,sensors,information retrieval,cuda,artificial intelligence,linguistics,cache memory,machine learning,digital storage,software architecture,program processors,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/Yipeng91/text_classifier_pub;mathematics,semantics,computational efficiency,scalable video coding,cloud computing,commerce,inference engines,buffer storage,education,character recognition,computer systems,random access storage,computer system recovery,computational linguistics,operating systems,sensors,information retrieval,cuda,artificial intelligence,linguistics,cache memory,machine learning,digital storage,software architecture,program processors,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/krocki/np-transformer;direction of arrival,ad hoc networks,wireless sensor networks,gpu,random access storage,telecommunication equipment,sensor networks,location based services,software architecture,transactional memory,automata theory;0.0,0.0,0.0,0.0,0.0
General;https://github.com/blake58/openpose;image segmentation,electronic mail,image reconstruction,imaging systems,motion estimation,database systems,medium access control,education,face detection,object recognition,operating systems,world wide web,wireless telecommunication systems,gpgpu,graphics processing unit,nanocantilevers,parallel programming,face recognition,neural networks,program processors;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/Shraddha2013/myfileyolo;wireless local area networks (wlan),visualization,computer science,signal processing,telecommunication traffic,knowledge management,mobile devices,scripting languages,verification and validation,object recognition,malwares,mpi,operating systems,user interfaces,web 2.0,cloud providers,world wide web,video streaming,servers,information systems,bandwidth,program compilers,graphics processing unit,parallel programming,cryptography,three dimensional computer graphics,intrusion detection,virtual reality,mobile telecommunication systems,image compression,program processors,wireless networks,authentication,telephone sets,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/kiko441500/google_bert;mathematics,semantics,computational efficiency,scalable video coding,cloud computing,commerce,inference engines,buffer storage,education,character recognition,computer systems,random access storage,computer system recovery,computational linguistics,operating systems,sensors,information retrieval,cuda,artificial intelligence,linguistics,cache memory,machine learning,digital storage,software architecture,program processors,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/gordicaleksa/pytorch-original-transformer;mathematics,visualization,computer science,computer aided language translation,program interpreters,inference engines,buffer storage,random access storage,statistical machine translation,computer system recovery,operating systems,information retrieval,graphics processing unit,parallel programming,linguistics,cache memory,translation (languages),acoustic surface wave devices,information theory,natural language processing,software architecture,program processors,storage allocation (computer);0.0,0.0,0.0,1.0,0.0
Computer Vision,General;https://github.com/Mariya1285/Codeathon;gesture recognition,face recognition,signal detection;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/FaskyCC/TextClassification;mathematics,semantics,computational efficiency,scalable video coding,cloud computing,commerce,inference engines,buffer storage,education,character recognition,computer systems,random access storage,computer system recovery,computational linguistics,operating systems,sensors,information retrieval,cuda,artificial intelligence,linguistics,cache memory,machine learning,digital storage,software architecture,program processors,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/GuoLiuFang/maskrcnn-benchmark-lfs;inference engines,bayesian methods,attribute weight,intrusion detection,game theory,graphics processing unit,random access storage,signal detection,neural networks,program processors,probability distributions,parallel programming;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/mbsariyildiz/resnet-pytorch;visual communication,graphics processing unit,machine learning,verification and validation,program processors,parallel programming;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/akhadangi/EM-net;inference engines,bayesian methods,image analysis,image processing,program processors,convolutional codes,probability distributions;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/vanpersie32/Multigpu-Bert;mathematics,semantics,computational efficiency,scalable video coding,cloud computing,commerce,inference engines,buffer storage,education,character recognition,computer systems,random access storage,computer system recovery,computational linguistics,operating systems,sensors,information retrieval,cuda,artificial intelligence,linguistics,cache memory,machine learning,digital storage,software architecture,program processors,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/shun601/4th-tellus-satellite-challenge;communication satellites,grid environments,splines,numerical control systems;0.0,0.0,0.0,0.0,0.0
Sequential,Audio,General;https://github.com/dipjyoti92/SC-WaveRNN;hidden markov model (hmm),speech communication,education,speech enhancement,hidden markov models;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/ravindrabharathi/FaceAgingGAN;color image processing,genetic association,optical character recognition,image analysis,digital image storage,pattern recognition,image quality,face recognition,image processing,genotype,image matching;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/OceanPang/Libra_R-CNN;source codes,computer imaging and vision,computer systems programming,education,software development,flash memory,graphics processing unit,signal detection,object recognition,neural networks,software systems,open source software,computer programming languages,parallel programming,computer software maintenance;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/facebookresearch/pycls;intelligent control,mathematics,intelligent systems,software development,imaging systems,software architecture,software engineering,program processors;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/adrianjav/heterogeneous_vaes;gaussian distribution,education,content based retrieval,wireless networks,probability distributions;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/AntonioAlgaida/Edge.SRGAN;color image processing,computer imaging and vision,image segmentation,field programmable gate array,optical character recognition,image analysis,optical resolving power,imaging systems,pattern recognition,face recognition,image quality,digital image storage,image processing,machine learning,image retrieval,object recognition,image matching,network architecture;0.0,0.0,0.0,0.0,0.0
Reinforcement Learning,General;https://github.com/jyqhahah/rl_maddpg_matd3;artificial intelligence;0.0,0.0,0.0,0.0,0.0
Computer Vision,Natural Language Processing,General;https://github.com/microsoft/vision-longformer;virtual reality,imaging systems,computer system recovery,superresolution,object recognition,software architecture,neural networks;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/mahdi-darvish/centermask;inference engines,bayesian methods,graphics processing unit,neural networks,object recognition,program processors,probability distributions,parallel programming;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/facebookresearch/LeViT;inference engines,bayesian methods,graphics processing unit,verification and validation,parallel computing,program processors,probability distributions,parallel programming;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/olaviinha/NeuralImageSuperResolution;image segmentation,image reconstruction,optical resolving power,face recognition,high resolution image;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/nghorbani/human_body_prior;emotion recognition,computer science,robotics,matrix factorizations,numerical model,pose estimation,facial expression,motion estimation,human computer interaction,computer systems,robotic manipulators,correlation analysis,gesture recognition,man machine systems,affective computing,artificial intelligence;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/MartinGer/Bottleneck-Transformers-for-Visual-Recognition;intelligent control,inference engines,bayesian methods,intelligent systems,random access storage,software architecture,probability distributions;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/ngiann/ApproximateVI.jl;approximation algorithms,numerical methods,gaussian distribution,inference engines,bayesian methods,image reconstruction,correlation analysis,optical flows;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/facebookresearch/dino;mathematics,database systems,world wide web,image segmentation,segmentation methods,pattern recognition,video streaming,graphics processing unit,human computer interaction,image enhancement,machine learning,motion compensation,verification and validation,object recognition,information retrieval,program processors,parallel programming;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/shreyashankar/gpt3-sandbox;sociology,model checking,syntactics,encryption,single-machine scheduling,translation (languages),virtual reality,public key cryptography,program interpreters,formal languages,natural language processing,software architecture,information hiding,network security,operating systems,authentication,computer software maintenance,web application;0.0,0.0,0.0,1.0,0.0
Natural Language Processing,General;https://github.com/macco3k/deepstories;linguistics,natural languages,computer science,game design,backpropagation algorithm,classification methods,human computer interaction,neural networks,machine translations,support vector machine,artificial intelligence;0.0,0.0,0.0,0.0,0.0
Graphs,General;https://github.com/dmlc/dgl;mathematics,approximation algorithms,stochasticity,argumentation,genetic analysis,graph theory,knowledge management,online social networks,inverse kinematics,inference engines,information visualization,text mining,wireless sensor networks,word processing,machine design,human computer interaction,computer systems,relational database,document images,optical interconnects,computational linguistics,graph g,routing protocols,object recognition,operating systems,text processing,bit error rate,ad hoc networks,program processors,computer vision,planar graph,world wide web,signal reconstruction,information retrieval systems,handwriting recognition,cuda,recommender systems,artificial intelligence,linguistics,sociology,stochastic processes,personal information,dependency parsing,face recognition,student modeling,information theory,machine learning,knowledge discovery,software architecture,image retrieval,neural networks,graphic methods;0.0,1.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/LukasHedegaard/continual-inference;ad hoc networks,inference engines,bayesian methods,sensors,pattern recognition,e-commerce,ubiquitous computing,online systems,neural networks,broadcasting,probability distributions;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/ctuning/ck-mlperf;inference engines,translation (languages),flash memory,information theory,digital storage,natural language processing,verification and validation,operating systems;0.0,0.0,0.0,1.0,0.0
Sequential,General;https://github.com/flomlo/ntm_keras;mathematics,parameterization,computer systems,inverse problems,random access storage,switching control,neural networks,regularization,program processors,automata theory;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/floraxinru/NLP_HotelReviews;linguistics,semantics,data mining,machine learning,computational linguistics,text processing,artificial intelligence;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/EuphoriaYan/ChatRobot-For-Keras2;image segmentation,computer crime,pattern recognition,neural networks,network security;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/jerry73204/mobilenet-v3-rs;education,character recognition,binary codes,coding errors,recommender systems,ldpc codes;0.0,0.0,0.0,0.0,0.0
Sequential,Audio,General;https://github.com/izzajalandoni/tts_models;speech communication;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/Nstats/bert_senti_analysis_ch;mathematics,semantics,computational efficiency,scalable video coding,cloud computing,commerce,inference engines,buffer storage,education,character recognition,computer systems,random access storage,computer system recovery,computational linguistics,operating systems,sensors,information retrieval,cuda,artificial intelligence,linguistics,cache memory,machine learning,digital storage,software architecture,program processors,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/arnavdodiedo/DenseNet-MNIST;hidden markov model (hmm),pattern recognition,document images,handwriting recognition,hidden markov models;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/jordiae/DeepLearning-MAI;numerical methods,decision trees,computer science,case base,virtual reality,graphics processing unit,classification methods,local feature,machine learning,cbr,verification and validation,matrix algebra,neural networks,parallel programming;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/fzimmermann89/sr4rs;color image processing,signal to noise ratio,steganography,optical character recognition,image reconstruction,image analysis,imaging systems,pattern recognition,digital image storage,image compression,image processing,image retrieval,object recognition,superresolution,image matching,graphic methods;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/sidward14/gan-lab;color image processing,parameterization,optical character recognition,psnr,image analysis,imaging systems,pattern recognition,image quality,digital image storage,inverse problems,image processing,image retrieval,object recognition,program processors,image matching,semiconducting gallium,regularization;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/joelweber97/Python3_TF_Certificate;semantics,computer imaging and vision,imaging systems,multiplying circuits,education,human computer interaction,verification and validation,text processing,world wide web,e-learning,reengineering,social media,artificial intelligence,linguistics,image resolution,hidden layers,social networks,machine learning,neural networks;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/caravagn/GDA;mathematics,stochasticity,computer science,genetic analysis,computational efficiency,image reconstruction,numerical model,evolutionary algorithms,bayes theorem,gene frequency,mean square error,inference engines,genetic association,genetic screening,discriminant analysis,blind source separation,mems,verification and validation,matrix algebra,auto encoders,particle swarm optimization (pso),single nucleotide polymorphism,probability distributions,recommender systems,support vector machine,genetic variability,artificial intelligence,stochastic processes,chromosome analysis,pattern recognition,variation (genetics);0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/ArvidWartenberg/retrosynthesis;inference engines,bayesian methods,education,graphics processing unit,software architecture,probability distributions,parallel programming;0.0,0.0,0.0,0.0,0.0
General;https://github.com/JennyVanessa/Paddle-GHM;wavelet transforms,multi path routing,routing algorithms,graphics processing unit,computer system recovery,routing protocols,parallel programming;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/Liuyubao/transfer-learning;computer imaging and vision,signal processing,software architecture,matrix algebra,program processors;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/eriklindernoren/Keras-GAN;color image processing,low resolution images,image segmentation,optical character recognition,image analysis,optical resolving power,imaging systems,pattern recognition,face recognition,image quality,digital image storage,image processing,machine learning,image retrieval,object recognition,neural networks,image matching,support vector machine;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/kklemon/bgan-pytorch;mathematics,signal processing,parameterization,image compression,inverse problems,regularization,program processors;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/teemoeric/projet;wireless local area networks (wlan),computer science,telecommunication traffic,knowledge management,object recognition,malwares,mpi,operating systems,user interfaces,cloud providers,web 2.0,video streaming,information systems,bandwidth,program compilers,graphics processing unit,parallel programming,intrusion detection,mobile telecommunication systems,program processors,wireless networks,telephone sets,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Reinforcement Learning,General;https://github.com/wxj77/TransferReinforcementLearning;structural frames,interactive computer graphics,game design,game theory,bandwidth,microprocessor chips;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/yaxingwang/Transferring-GANs;scripting languages,game theory,e-commerce,graphics processing unit,software engineering,program processors,parallel programming;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/guy-oren/DIRT-OST;color image processing,computer imaging and vision,optical character recognition,image analysis,imaging systems,image quality,pattern recognition,digital image storage,image processing,image retrieval,image matching,object recognition;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/jantic/DeOldify;source codes,computer networks,computer science,image analysis,open source software,inference engines,gaussian distribution,buffer storage,education,classification methods,operating systems,user interfaces,video streaming,social media,cuda,support vector machine,cache memory,signal to noise ratio,software development,face recognition,image processing,social networks,machine learning,program processors,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/DonCorle0ne/damage_detection;wireless local area networks (wlan),computer science,telecommunication traffic,telephone sets,knowledge management,object recognition,malwares,operating systems,user interfaces,cloud providers,web 2.0,video streaming,information systems,bandwidth,program compilers,graphics processing unit,parallel programming,intrusion detection,mobile telecommunication systems,program processors,wireless networks,mpi;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/stigma0617/maskrcnn-benchmark-vovnet;inference engines,bayesian methods,attribute weight,game theory,intrusion detection,probability distributions,neural networks,program processors,cuda;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/ccchang1023/maskrcnn-benchmark;inference engines,bayesian methods,attribute weight,intrusion detection,game theory,graphics processing unit,random access storage,signal detection,neural networks,program processors,probability distributions,parallel programming;0.0,0.0,0.0,0.0,0.0
Sequential,General;https://github.com/adityagilra/archibrain;agile software development,computer science,field programmable gate array,software development,software architecture,neural networks,software design,parallel architectures,multi core;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/jher123/GAN-experiments;color image processing,optical character recognition,image analysis,imaging systems,pattern recognition,digital image storage,image processing,image retrieval,object recognition,program processors,image matching,graphics processing unit,parallel programming;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/coxy1989/tfmr;natural language processing,statistical methods,computational linguistics,software architecture;0.0,0.0,0.0,1.0,0.0
General;https://github.com/atpaino/deep-text-corrector;linguistics,stochastic processes,stochasticity,syntactics,world wide web,argumentation,electronic mail,dialogue systems,time varying networks,machine learning,natural language processing,neural networks,speech communication;0.0,0.0,0.0,1.0,0.0
Sequential,Natural Language Processing,General;https://github.com/Asteur/RERITES-AvgWeightDescentLSTM-PoetryGeneration;mathematics,semantics,stochasticity,computer science,lan,wide area networks,buffer storage,time varying networks,verification and validation,operating systems,software design,requirements engineering,graphics processing unit,parallel programming,linguistics,cache memory,stochastic processes,syntactics,natural language processing,neural networks,program processors,storage allocation (computer);0.0,0.0,0.0,1.0,0.0
Sequential,Natural Language Processing,General;https://github.com/jhave/RERITES-AvgWeightDescentLSTM-PoetryGeneration;mathematics,semantics,stochasticity,computer science,lan,wide area networks,buffer storage,time varying networks,verification and validation,operating systems,software design,requirements engineering,graphics processing unit,parallel programming,linguistics,cache memory,stochastic processes,syntactics,natural language processing,neural networks,program processors,storage allocation (computer);0.0,0.0,0.0,1.0,0.0
Computer Vision,General;https://github.com/DT42/BerryNet;database systems,internet protocols,inference engines,independent component analysis,world wide web,computer science,intrusion detection,electronic mail,flash memory,wireless telecommunication systems,engineering,object recognition,malwares,software design;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/brade31919/SRGAN-tensorflow;internet,image segmentation,steganography,signal to noise ratio,image analysis,optical resolving power,face recognition,imaging systems,computer crime,image compression,image processing,program processors;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/GuessWhatGame/clevr;sensors,education,imaging systems,embedded systems,object oriented programming,image retrieval,object recognition,software architecture,software engineering,network architecture,proposed architectures;0.0,0.0,0.0,0.0,0.0
Reinforcement Learning,General;https://github.com/muupan/async-rl;cache memory,gaussian distribution,parameterization,buffer storage,education,knowledge management,information systems,neural networks,regularization,inverse problems,operating systems,reinforcement learning,web 2.0,storage allocation (computer);0.0,0.0,0.0,0.0,1.0
Computer Vision,General;https://github.com/IBM/MAX-Object-Detector;mathematics,image quality,human computer interaction,image matching,program processors;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/vuongtrannguyenkhoi/darknet;wireless local area networks (wlan),computer science,telecommunication traffic,telephone sets,knowledge management,object recognition,malwares,operating systems,user interfaces,cloud providers,web 2.0,video streaming,information systems,bandwidth,program compilers,graphics processing unit,parallel programming,intrusion detection,mobile telecommunication systems,program processors,wireless networks,mpi;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/dyhan0920/PyramidNet-PyTorch;imaging systems,computer systems,machine learning,verification and validation,software architecture,program processors,cuda;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/ycao5602/SAL;computer imaging and vision,visualization,hierarchical system,education,high level languages,biometrics;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/yd8534976/conGAN;color image processing,numerical model,optical character recognition,image analysis,imaging systems,pattern recognition,image quality,digital image storage,human computer interaction,image processing,image retrieval,object recognition,program processors,image matching;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/sanghyun-son/EDSR-PyTorch;discrete cosine transforms,image segmentation,signal to noise ratio,steganography,image reconstruction,optical resolving power,face recognition,digital image storage,image compression,image enhancement,machine learning,high resolution image;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/kobiso/CBAM-keras;decision theory,architecture evaluation,world wide web,bayesian analysis,classification methods,neural networks;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/OsvaldN/APS360_Project;mathematics,data privacy,image analysis,knowledge based systems,computer security,analytic hierarchy process,discriminant analysis,correlation analysis,analytic hierarchy process (ahp),user interfaces,signal reconstruction,image coding,signal to noise ratio,matrix factorizations,multicasts,face recognition,pattern recognition,image processing,distributed computer systems,neural networks;0.0,0.0,0.0,0.0,0.0
Sequential,General;https://github.com/philippe554/MANN;hidden layers,random access storage,object oriented programming,software engineering,neural networks,computer programming languages,automata theory,graphic methods;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/delta6189/Anime-Sketch-Colorizer;image quality,computer system recovery,software architecture,image matching,program processors;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/YYGXjpg/BERT_WL;mathematics,semantics,computational efficiency,scalable video coding,cloud computing,commerce,inference engines,buffer storage,education,character recognition,computer systems,random access storage,computer system recovery,computational linguistics,operating systems,sensors,information retrieval,cuda,artificial intelligence,linguistics,cache memory,machine learning,digital storage,software architecture,program processors,storage allocation (computer);0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/ShaharrHorn/Detection-Game-logic;wireless local area networks (wlan),computer science,telecommunication traffic,telephone sets,knowledge management,object recognition,malwares,operating systems,user interfaces,cloud providers,web 2.0,video streaming,information systems,bandwidth,program compilers,graphics processing unit,parallel programming,intrusion detection,mobile telecommunication systems,program processors,wireless networks,mpi;0.0,0.0,0.0,0.0,0.0
General;https://github.com/yikegami/openpose;program processors,medium access control,image segmentation,gpgpu,image reconstruction,face recognition,imaging systems,motion estimation,graphics processing unit,wireless telecommunication systems,face detection,neural networks,object recognition,smart cards,nanocantilevers,parallel programming;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/alalagong/LEDNet;reconfigurable architectures,image analysis,numerical model,imaging systems,h.264/avc,hypertext systems,commerce,image quality,mobile phones,bit rates,computational linguistics,object recognition,programming theory,world wide web,optical character recognition,mobile computing,image matching,graphics processing unit,parallel programming,color image processing,digital image storage,pattern recognition,mobile telecommunication systems,image processing,semantic gap,image retrieval,parallel computing,program processors;0.0,0.0,0.0,0.0,0.0
Reinforcement Learning,General;https://github.com/kairproject/kair_algorithms_draft;robotics,robot programming,multiagent system,approximation theory,reinforcement learning,intelligent robots;0.0,0.0,0.0,0.0,1.0
Natural Language Processing,General;https://github.com/brightmart/text_classification;mathematics,semantics,computer imaging and vision,argumentation,genetic analysis,metric spaces,web searches,data warehouses,text mining,computer systems,random access storage,computational linguistics,memory architecture,text processing,hierarchical system,cbir,data mining,information retrieval systems,text entry,artificial intelligence,linguistics,semantic similarity,translation (languages),query processing,image database,information theory,machine learning,neural networks,program processors;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/Adren98/EczemaApp;mobile devices,database systems,inference engines,bayesian methods,world wide web,cognitive radio network,education,smart phones,mobile telecommunication systems,human computer interaction,spectrum sensing,object recognition,spectrum sharing,probability distributions;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/jainshobhit/Variational-Autoencoder;linguistics,mathematics,matrix factorizations,correlation analysis,matrix algebra,program processors,auto encoders;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/tollymune/CycleGAN-PyTorch;;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/dabsdamoon/Anime-Colorization-v0.2;color image processing,electronic mail,hidden layers,pattern recognition,image enhancement,social networks,software architecture,descriptors;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/WavesUR/embedded_TSM;computer vision,human computer interaction,pattern recognition,video streaming;0.0,1.0,0.0,0.0,0.0
