Labels;Repo;Predictions;Probabilities
Reinforcement Learning,General;https://github.com/crazydonkey200/neural-symbolic-machines;user interfaces,program processors,parallel algorithms,machine learning,machine design,correlation analysis,cognitive systems,computer science,graphics processing unit,probability,microprocessor chips,artificial intelligence,intelligent robots,mobile robots,parallel processing systems,computer systems,computer programming languages,human engineering,parallel architectures,distributed computer systems,cuda,stochastic processes,mathematics,distributed systems,numerical model,stochastic,robotics,computer programming,man machine systems,sensors,parallel programming,computer hardware,gpu,humanoid robot,stochasticity,human computer interaction;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/yydai/bert_test;program processors,computer networks,parallel algorithms,linguistics,machine learning,economics,character recognition,computer science,graphics processing unit,microprocessor chips,artificial intelligence,computer imaging and vision,parallel processing systems,digital storage,computer systems,computer programming languages,software engineering,image coding,theoretical computer science,distributed computer systems,cache memory,visual communication,parallel architectures,telecommunication systems,cuda,telecommunication traffic,computational linguistics,mathematics,bandwidth,distributed systems,buffer storage,software design,multimedia systems,random access storage,database systems,scalable video coding,computer programming,computer system recovery,commerce,education,sensors,parallel programming,computer hardware,semantics,information retrieval,fault tolerant computer systems,pattern recognition,telecommunication networks,image processing,internet,cloud computing,operating systems,computational efficiency,storage allocation (computer),data communication systems,software architecture,video streaming,inference engines;0.0,0.0,0.0,0.0,0.0
General,Graphs;https://github.com/deepmind/deepmind-research;classification methods,graph theory,formal logic,neural networks,signal processing,machine learning,radar imaging,correlation analysis,computer science,numerical methods,graphic methods,artificial intelligence,computer imaging and vision,motion estimation,decision trees,computer systems,data mining,image coding,optical flows,nonlinear equations,auto encoders,theoretical computer science,approximation algorithms,approximation theory,mathematics,numerical model,image reconstruction,polynomial approximation,factorization,image segmentation,multiagent system,matrix factorizations,classifiers,recommender systems,computer hardware,image analysis,semantics,information retrieval,image processing,graph g,matrix algebra,bayesian methods,engineering,probability distributions,inference engines;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/qq345736500/sarcasm;user interfaces,genetic analysis,theorem provers,formal logic,knowledge based systems,linguistics,neural networks,machine learning,correlation analysis,artificial intelligence,xml,computer systems,information theory,theoretical computer science,computational linguistics,communication,knowledge-sharing,mathematics,database systems,bioinformatics,education,formal languages and automata theory,translation (languages),semantics,knowledge acquisition,internet,knowledge management,world wide web,automata theory,human computer interaction;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/ryubidragonfire/mydarknet;security of data,user interfaces,program processors,computer networks,mobile devices,knowledge based systems,parallel algorithms,mobile phones,machine learning,computer science,graphics processing unit,microprocessor chips,computer security,artificial intelligence,computer imaging and vision,parallel processing systems,computer systems,computer programming languages,image coding,parallel architectures,distributed computer systems,communication systems,mpi,telecommunication systems,packet networks,wireless local area networks (wlan),communication channels,telecommunication traffic,information systems,bandwidth,intrusion detection,distributed systems,multimedia systems,cryptography,cloud providers,local area networks,mobile telecommunication systems,image segmentation,grid computing,computer programming,program compilers,mobile computing,wireless telecommunication systems,cryptology,web 2.0,malwares,parallel programming,virtual machines,computer hardware,wireless networks,image analysis,network security,telecommunication networks,pattern recognition,image processing,internet,computer crime,cloud computing,operating systems,telephone sets,knowledge management,wireless communications,virtualizations,world wide web,data communication systems,human computer interaction,video streaming,object recognition;0.0,0.0,0.0,0.0,0.0
Reinforcement Learning,General;https://github.com/avillemin/Minecraft-AI;image processing,user interfaces,image segmentation,image quality,interactive computer graphics,machine learning,image analysis,computer science,color image processing,artificial intelligence,image reconstruction,human computer interaction,computer imaging and vision,image matching,pattern recognition;0.0,0.0,0.0,0.0,0.0
General,Sequential;https://github.com/jingweiz/pytorch-dnc;program processors,mobile devices,computer networks,parallel algorithms,computer science,embedded systems,microprocessor chips,location based services,parallel processing systems,computer systems,computer programming languages,parallel architectures,theoretical computer science,distributed computer systems,communication systems,telecommunication systems,distributed systems,multi core,random access storage,database systems,computer programming,program compilers,mobile computing,wireless telecommunication systems,parallel programming,formal languages and automata theory,computer hardware,telecommunication networks,concurrency control,transactional memory,operating systems,storage allocation (computer),data communication systems,automata theory,field programmable gate array;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/JHLee0513/Salt_detection_challenge;image processing,ultrasonic imaging,verification and validation,software engineering,machine learning,image analysis,software quality,support vector machine,computer science,classifiers,human computer interaction,medical images,artificial intelligence,software architecture,computer imaging and vision,software design,bioinformatics;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/vudung45/FaceRec;image processing,face recognition,signal processing,machine learning,gesture recognition,computer vision,computer science,artificial intelligence,signal detection,engineering,human computer interaction,computer imaging and vision,pattern recognition;0.0,1.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/Rust401/pixel2piexl;program processors,computer networks,machine learning,character recognition,computer science,color image processing,microprocessor chips,artificial intelligence,computer imaging and vision,image matching,parallel processing systems,computer systems,digital image storage,image coding,image retrieval,distributed computer systems,mathematics,distributed systems,numerical model,multi core,image reconstruction,multiprocessing systems,chip multiprocessor,database systems,image segmentation,computer system recovery,image enhancement,optical character recognition,imaging systems,computer hardware,image analysis,edge detection,information retrieval,pattern recognition,image processing,image compression,fault tolerant computer systems,face recognition,operating systems,image quality,data communication systems,object recognition;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/kobiso/CBAM-tensorflow;classification methods,neural networks,machine learning,decision theory,computer science,artificial intelligence,architecture evaluation,computer imaging and vision,computer systems,software engineering,image reconstruction,software design,imaging systems,image analysis,internet,image processing,world wide web,software architecture,architecting;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/junyanz/CycleGAN;medium access control,user interfaces,program processors,computer networks,mobile devices,parallel algorithms,mobile phones,machine learning,facial expression,character recognition,computer science,color image processing,graphics processing unit,microprocessor chips,artificial intelligence,computer imaging and vision,xml,smart phones,image matching,parallel processing systems,computer keyboards,computer programming languages,digital image storage,computer systems,network protocols,image coding,image retrieval,parallel architectures,distributed computer systems,communication systems,telecommunication systems,communication channels,distributed systems,multi core,image reconstruction,multiprocessing systems,chip multiprocessor,database systems,image segmentation,mobile telecommunication systems,computer programming,mobile computing,wireless telecommunication systems,gesture recognition,image enhancement,parallel programming,optical character recognition,imaging systems,computer hardware,image analysis,information retrieval,pattern recognition,image processing,internet,image compression,telecommunication networks,operating systems,telephone sets,image quality,world wide web,data communication systems,computer vision,human computer interaction,object recognition;0.0,1.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/weishenho/SAGAN-with-relativistic;software engineering,machine learning,computer science,classifiers,adaptive boosting,artificial intelligence,software architecture,software design;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/ac-optimus/ESDC_IntelCup2018;neural networks,signal processing,machine learning,computer science,flash memory,embedded systems,color image processing,artificial intelligence,computer imaging and vision,computer systems,software engineering,software design,image segmentation,color images,education,image enhancement,signal detection,image analysis,architecture types,pattern recognition,internet,image processing,image quality,inference engines,engineering,software architecture,field programmable gate array;0.0,0.0,0.0,0.0,0.0
General,Sequential;https://github.com/mbinkowski/DeepSpeechDistances;linguistics,mathematics,numerical model,speech communication;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/ibabbar/Traffic-Sign-Classifier;program processors,differential equations,classification methods,neural networks,machine learning,control theory,computer science,microprocessor chips,time varying networks,artificial intelligence,computer imaging and vision,numerical methods,image matching,parallel processing systems,automation,computer systems,software engineering,image coding,image retrieval,distributed computer systems,stochastic processes,mathematics,lyapunov functions,distributed systems,numerical model,image reconstruction,process control,software design,database systems,image segmentation,nonlinear control systems,grid computing,verification and validation,linear control systems,feedback systems,software quality,adaptive control systems,image enhancement,computer hardware,image analysis,information retrieval,pattern recognition,image processing,face recognition,stochasticity,time varying control systems,matrix algebra,engineering,human computer interaction,linear matrix inequalities,object recognition;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/Socialbird-AILab/BERT-Classification-Tutorial;image processing,computer systems,machine learning,image classification,image reconstruction,image analysis,computer science,classifiers,imaging systems,artificial intelligence,computer imaging and vision;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/nanwei1/MNIST_GAN;hidden markov model (hmm),neural networks,machine learning,correlation analysis,computer science,artificial intelligence,computer imaging and vision,computer systems,digital image storage,image coding,mathematics,image reconstruction,database systems,image segmentation,document images,hidden markov models,handwriting recognition,optical character recognition,imaging systems,image analysis,pattern recognition,image compression,image processing,markov processes,image quality;0.0,0.0,0.0,0.0,0.0
General,Graphs;https://github.com/atomistic-machine-learning/schnetpack;program processors,parallel algorithms,neural networks,machine learning,computer science,graphics processing unit,microprocessor chips,artificial intelligence,computer imaging and vision,parallel processing systems,clustering algorithms,computer systems,data mining,computer programming languages,image retrieval,parallel architectures,distributed computer systems,distributed systems,image segmentation,computer programming,image enhancement,parallel programming,computer hardware,image analysis,information retrieval,pattern recognition,image processing,object recognition;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/rkem1542/EDSR-pytorch;security of data,steganography,machine learning,signal processing,computer science,computer security,artificial intelligence,computer imaging and vision,computer systems,digital image storage,image coding,engineering,cosine transforms,mathematics,image reconstruction,cryptography,database systems,signal to noise ratio,image segmentation,high resolution image,cryptology,mathematical transformations,image enhancement,discrete cosine transforms,imaging systems,image analysis,pattern recognition,image compression,image processing,face recognition,image quality,optical resolving power;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/wgopar/VariationalAutoencoder;program processors,neural networks,machine learning,computer science,microprocessor chips,numerical methods,computer imaging and vision,artificial intelligence,motion estimation,parallel processing systems,computer systems,image coding,optical flows,distributed computer systems,auto encoders,mathematics,distributed systems,image reconstruction,image segmentation,computer hardware,image analysis,image processing;0.0,0.0,0.0,0.0,0.0
Reinforcement Learning,General;https://github.com/deepsense-ai/Distributed-BA3C;gpu,program processors,computer systems,multiagent system,distributed computer systems,parallel processing systems,computer science,world wide web,distributed systems,microprocessor chips,computer hardware,artificial intelligence,internet;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/itsuki8914/SRGAN-TensorFlow;signal processing,machine learning,character recognition,computer science,probability,color image processing,artificial intelligence,computer imaging and vision,image matching,computer systems,digital image storage,image coding,image retrieval,mathematics,image reconstruction,database systems,signal to noise ratio,image segmentation,image enhancement,optical character recognition,imaging systems,image analysis,information retrieval,pattern recognition,image processing,image compression,image quality,bayesian methods,inference engines,engineering,probability distributions,object recognition;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/solapark/darknet_partdet;user interfaces,parallel algorithms,image coding,communication systems,wireless local area networks (wlan),telecommunication traffic,information systems,bandwidth,mobile telecommunication systems,mobile computing,cryptology,web 2.0,malwares,virtual reality,wireless networks,pattern recognition,image processing,telephone sets,javascript,security of data,program processors,mobile devices,graphics processing unit,parallel processing systems,computer systems,three dimensional computer graphics,communication channels,servers,local area networks,virtual machines,telecommunication networks,cloud computing,storage allocation (computer),wireless communications,world wide web,data communication systems,scripting languages,human computer interaction,cloud providers,object recognition,computer networks,mobile phones,computer science,artificial intelligence,computer imaging and vision,distributed computer systems,mpi,telecommunication systems,packet networks,cryptography,multimedia systems,image segmentation,grid computing,computer programming,program compilers,wireless telecommunication systems,high level languages,parallel programming,network security,internet,computer crime,virtualizations,video streaming,knowledge based systems,machine learning,microprocessor chips,computer security,computer programming languages,authentication,parallel architectures,intrusion detection,distributed systems,computer hardware,image analysis,visualization,operating systems,knowledge management;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/hujinsen/pytorch-StarGAN-VC;linguistics,machine learning,mathematics,computer science,speech communication,artificial intelligence;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/yang-neu/FaceRec;image processing,face recognition,signal processing,machine learning,gesture recognition,computer vision,computer science,artificial intelligence,signal detection,engineering,human computer interaction,computer imaging and vision,pattern recognition;0.0,1.0,0.0,0.0,0.0
Reinforcement Learning,General;https://github.com/morikatron/GAIL_PPO;motion planning,machine learning,robot programming,anthropomorphic robots,correlation analysis,computer science,artificial intelligence,intelligent robots,mobile robots,evolutionary algorithms,reinforcement learning,robots,mathematics,robotics,sensors,computer hardware,robotic manipulators,humanoid robot,genetic algorithms;0.0,0.0,0.0,0.0,1.0
Computer Vision,General;https://github.com/Wangxy2180/darknetKinectDetect;user interfaces,parallel algorithms,software engineering,image coding,communication systems,wireless local area networks (wlan),telecommunication traffic,information systems,bandwidth,mobile telecommunication systems,mobile computing,cryptology,web 2.0,malwares,virtual reality,wireless networks,pattern recognition,image compression,image processing,telephone sets,javascript,security of data,program processors,mobile devices,graphics processing unit,parallel processing systems,computer systems,three dimensional computer graphics,communication channels,servers,local area networks,virtual machines,telecommunication networks,cloud computing,image quality,storage allocation (computer),wireless communications,world wide web,data communication systems,scripting languages,human computer interaction,cloud providers,object recognition,computer networks,mobile phones,signal processing,computer science,artificial intelligence,computer imaging and vision,distributed computer systems,mpi,telecommunication systems,packet networks,software design,cryptography,multimedia systems,image segmentation,verification and validation,grid computing,computer programming,program compilers,wireless telecommunication systems,software quality,high level languages,parallel programming,network security,internet,computer crime,virtualizations,video streaming,knowledge based systems,machine learning,microprocessor chips,computer security,computer programming languages,authentication,parallel architectures,intrusion detection,distributed systems,image analysis,visualization,operating systems,knowledge management,engineering;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/RajasSU/Twitter-Sentiment-Analysis-using-ULMFiT;computer systems,data mining,computer programming,linguistics,machine learning,semantics,natural languages,information retrieval,computational linguistics,social media,computer science,world wide web,database systems,artificial intelligence,opinion mining,text processing,social networks,internet;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/teakkkz/imageSR;security of data,program processors,steganography,computer networks,neural networks,signal processing,machine learning,fading (radio),channel capacity,correlation analysis,character recognition,computer science,color image processing,hidden layers,accelerometers,microprocessor chips,artificial intelligence,computer imaging and vision,computer security,probability,evolutionary algorithms,image matching,parallel processing systems,computer systems,backpropagation algorithm,digital image storage,image coding,image retrieval,gaussian noise (electronic),information theory,gaussian distribution,engineering,distributed computer systems,communication systems,telecommunication systems,fading channels,communication channels,mathematics,communication,distributed systems,image reconstruction,low resolution images,cryptography,database systems,signal to noise ratio,image segmentation,gyroscopes,cryptology,wireless telecommunication systems,image enhancement,sensors,statistical methods,optical character recognition,imaging systems,computer hardware,image analysis,edge detection,signal detection,wavelet transforms,information retrieval,pattern recognition,image compression,image processing,face recognition,image quality,acoustic intensity,genetic algorithms,spurious signal noise,optical resolving power,bit error rate,object recognition;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/TYTYTYTYTYTYTYTYTY/558-project;program processors,computer networks,parallel algorithms,linguistics,machine learning,economics,character recognition,computer science,graphics processing unit,microprocessor chips,artificial intelligence,computer imaging and vision,parallel processing systems,digital storage,computer systems,computer programming languages,software engineering,image coding,theoretical computer science,distributed computer systems,cache memory,visual communication,parallel architectures,telecommunication systems,cuda,telecommunication traffic,computational linguistics,mathematics,bandwidth,distributed systems,buffer storage,software design,multimedia systems,random access storage,database systems,scalable video coding,computer programming,computer system recovery,commerce,education,sensors,parallel programming,computer hardware,semantics,information retrieval,fault tolerant computer systems,pattern recognition,telecommunication networks,image processing,internet,cloud computing,operating systems,computational efficiency,storage allocation (computer),data communication systems,software architecture,video streaming,inference engines;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/atapour/ransomware-classification;security of data,program processors,computer networks,classification methods,parallel algorithms,machine learning,computer science,graphics processing unit,microprocessor chips,computer security,artificial intelligence,computer imaging and vision,parallel processing systems,computer programming languages,parallel architectures,distributed computer systems,communication systems,telecommunication systems,mathematics,distributed systems,numerical model,cryptography,image segmentation,computer programming,mobile computing,cryptology,wireless telecommunication systems,education,parallel programming,computer hardware,image analysis,telecommunication networks,pattern recognition,image processing,face recognition,data communication systems;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/IBM/pytorch-seq2seq;program processors,computer networks,linguistics,neural networks,machine learning,natural languages,computer science,microprocessor chips,artificial intelligence,parallel processing systems,computer systems,software engineering,information theory,distributed computer systems,theoretical computer science,computational linguistics,communication,distributed systems,natural language processing,database systems,computer system recovery,education,formal languages and automata theory,translation (languages),virtual reality,computer hardware,semantics,fault tolerant computer systems,gpu,operating systems,data communication systems,automata theory,human computer interaction,inference engines;0.0,0.0,0.0,1.0,0.0
General,Graphs;https://github.com/DeepGraphLearning/KnowledgeGraphEmbedding;program processors,data mining,computer programming languages,computer systems,parallel algorithms,computer hardware,computer programming,parallel architectures,distributed computer systems,education,computer science,parallel programming,graphics processing unit,data communication systems,microprocessor chips,distributed systems,database systems,parallel processing systems;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/JRC1995/Machine-Translation-Transformers;regularization,linguistics,machine learning,natural languages,target tracking,correlation analysis,computer science,artificial intelligence,numerical methods,computer imaging and vision,reinforcement learning,computer systems,data mining,information theory,theoretical computer science,computational linguistics,mathematics,communication,numerical model,natural language processing,image reconstruction,information retrieval systems,text processing,robotics,database systems,parameterization,sensors,formal languages and automata theory,translation (languages),computer hardware,image analysis,semantics,information retrieval,image processing,text mining,integral equations,automata theory,inverse problems;0.0,0.0,0.0,1.0,1.0
Natural Language Processing,General;https://github.com/Kevin-Vora/bert-embedding-gluonnlp-edit-;program processors,computer networks,parallel algorithms,linguistics,machine learning,economics,character recognition,computer science,graphics processing unit,microprocessor chips,artificial intelligence,computer imaging and vision,parallel processing systems,digital storage,computer systems,computer programming languages,software engineering,image coding,theoretical computer science,distributed computer systems,cache memory,visual communication,parallel architectures,telecommunication systems,cuda,telecommunication traffic,computational linguistics,mathematics,bandwidth,distributed systems,buffer storage,software design,multimedia systems,random access storage,database systems,scalable video coding,computer programming,computer system recovery,commerce,education,sensors,parallel programming,computer hardware,semantics,information retrieval,fault tolerant computer systems,pattern recognition,telecommunication networks,image processing,internet,cloud computing,operating systems,computational efficiency,storage allocation (computer),data communication systems,software architecture,video streaming,inference engines;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/prajjwal1/fluence;software,linguistics,theoretical computer science,natural languages,education,mathematics,computer science,artificial intelligence,semantics;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/LEGO999/BigBiGAN-TensorFlow2.0;program processors,neural networks,machine learning,computer science,probability,microprocessor chips,artificial intelligence,computer imaging and vision,parallel processing systems,computer systems,distributed computer systems,stochastic processes,mathematics,distributed systems,numerical model,image reconstruction,computer hardware,image analysis,image processing,image quality,stochasticity,optical resolving power,superresolution;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/keenborder786/Image-Annotation-Research;fused images,content based retrieval,machine learning,signal processing,character recognition,computer science,color image processing,image fusion,artificial intelligence,computer imaging and vision,sensor data fusion,image matching,data fusion,computer systems,search engines,digital image storage,image coding,image retrieval,mathematics,image reconstruction,multimedia systems,database systems,image segmentation,image enhancement,sensors,optical character recognition,imaging systems,computer hardware,image analysis,wavelet transforms,information retrieval,pattern recognition,image processing,image compression,internet,image quality,world wide web,cbir,engineering,object recognition;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/ChristophReich1996/Mode_Collapse;program processors,parallel algorithms,correlation analysis,computer science,graphics processing unit,microprocessor chips,parallel processing systems,computer systems,computer programming languages,parallel architectures,distributed computer systems,mathematics,distributed systems,factorization,computer programming,matrix factorizations,parallel programming,recommender systems,computer hardware,information retrieval,matrix algebra;0.0,0.0,0.0,0.0,0.0
Reinforcement Learning,General;https://github.com/GauravPatel89/Car-Navigation-Simulation-using-TD3;genetic analysis,graph theory,machine learning,model checking,correlation analysis,computer science,embedded systems,artificial intelligence,graphic methods,architecture verification and validation,reinforcement learning,computer systems,software engineering,theoretical computer science,approximation theory,approximation algorithms,mathematics,polynomial approximation,markov decision processes,software design,bioinformatics,markov processes,graph g,matrix algebra,state space methods,software architecture,architecting;0.0,0.0,0.0,0.0,1.0
Natural Language Processing,General;https://github.com/ZurichNLP/sockeye;speech transmission,genetic analysis,software,machine learning,correlation analysis,computer science,probability,query languages,artificial intelligence,computer imaging and vision,computer systems,edutainment,information theory,theoretical computer science,information systems,communication,mathematics,multimedia systems,database systems,bioinformatics,image segmentation,word segmentation,education,statistical methods,formal languages and automata theory,translation (languages),image analysis,e-learning,information retrieval,pattern recognition,computer aided language translation,image processing,internet,digital arithmetic,bayesian methods,speech communication,automata theory,probability distributions,inference engines;0.0,0.0,0.0,0.0,0.0
Audio,General,Sequential;https://github.com/dipjyoti92/TTS-Style-Transfer;hidden markov model (hmm),computer networks,linguistics,signal processing,correlation analysis,computer science,computer imaging and vision,signal analysis,computer systems,communication systems,telecommunication systems,frequency domain analysis,blind source separation,synthesized speech,mobile computing,wireless telecommunication systems,education,hidden markov models,statistical methods,wavelet transforms,telecommunication networks,image processing,fourier transforms,time domain analysis,markov processes,time frequency analysis,matrix algebra,data communication systems,speech communication,engineering,time domain;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/coronazap/bert_client;program processors,computer networks,parallel algorithms,linguistics,machine learning,economics,character recognition,computer science,graphics processing unit,microprocessor chips,artificial intelligence,computer imaging and vision,parallel processing systems,digital storage,computer systems,computer programming languages,software engineering,image coding,theoretical computer science,distributed computer systems,cache memory,visual communication,parallel architectures,telecommunication systems,cuda,telecommunication traffic,computational linguistics,bandwidth,distributed systems,buffer storage,software design,multimedia systems,random access storage,database systems,scalable video coding,grid computing,computer programming,computer system recovery,commerce,sensors,parallel programming,computer hardware,semantics,information retrieval,fault tolerant computer systems,pattern recognition,telecommunication networks,image processing,internet,cloud computing,operating systems,computational efficiency,storage allocation (computer),data communication systems,software architecture,video streaming,inference engines;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/KeithGalli/pycon2020;image processing,software design,software engineering,image coding,linguistics,semantics,education,computer science,artificial intelligence,speech communication,software architecture,computer imaging and vision,video streaming,multimedia systems,internet;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/FL77N/RetinaNet-Based-on-PPdet;security of data,program processors,control system analysis,signal processing,electric frequency control,proportional control systems,computer science,microprocessor chips,computer security,watermarking algorithms,computer imaging and vision,automation,parallel processing systems,computer systems,distributed computer systems,control system synthesis,distributed systems,social network analysis,process control,electric control equipment,digital watermarking,three term control systems,adaptive control systems,computer hardware,control systems,internet,image processing,world wide web,engineering,social networks;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/JCBrouwer/maua-stylegan2;user interfaces,computer networks,motion planning,signal processing,robot programming,correlation analysis,computer science,artificial intelligence,intelligent robots,mobile robots,signal analysis,computer systems,robots,distributed computer systems,mathematics,robotics,computer system recovery,education,sensors,robotic manipulators,computer hardware,fault tolerant computer systems,operating systems,data communication systems,engineering,human computer interaction;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/gigantenbein/ReVAE;computer networks,neural networks,machine learning,signal processing,flash memory,embedded systems,probability,microprocessor chips,computer science,numerical methods,computer imaging and vision,artificial intelligence,parallel processing systems,motion estimation,computer systems,image coding,optical flows,information theory,distributed computer systems,auto encoders,communication systems,telecommunication systems,communication channels,convolutional codes,mathematics,communication,distributed systems,image reconstruction,random access storage,signal to noise ratio,image segmentation,wireless telecommunication systems,computer hardware,image analysis,image processing,engineering,bit error rate;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/xiaopp123/bert_explain;program processors,computer networks,parallel algorithms,linguistics,machine learning,economics,character recognition,computer science,graphics processing unit,microprocessor chips,artificial intelligence,computer imaging and vision,parallel processing systems,digital storage,computer systems,computer programming languages,software engineering,image coding,theoretical computer science,distributed computer systems,cache memory,visual communication,parallel architectures,telecommunication systems,cuda,telecommunication traffic,computational linguistics,bandwidth,distributed systems,buffer storage,software design,multimedia systems,random access storage,database systems,scalable video coding,grid computing,computer programming,computer system recovery,commerce,sensors,parallel programming,computer hardware,semantics,information retrieval,fault tolerant computer systems,pattern recognition,telecommunication networks,image processing,internet,cloud computing,operating systems,computational efficiency,storage allocation (computer),data communication systems,software architecture,video streaming,inference engines;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/rwightman/pytorch-image-models;economics,query languages,numerical methods,software engineering,communication systems,wireless local area networks (wlan),support vector machine,telecommunication traffic,bandwidth,electricity market,database systems,computing resource,mobile telecommunication systems,open source software,computing environments,mobile computing,imaging systems,mesh networking,software development,pattern recognition,image processing,routing algorithms,linear matrix inequalities,inference engines,program processors,mobile devices,control theory,parallel processing systems,source codes,computer systems,communication channels,lyapunov functions,numerical model,local area networks,nonlinear control systems,computing paradigm,virtual machines,software as a service,telecommunication networks,cloud computing,stochasticity,matrix algebra,world wide web,multi path routing,data communication systems,cloud providers,object recognition,social networks,genetic analysis,software,computer networks,computer science,probability,time varying networks,artificial intelligence,computer imaging and vision,automation,distributed computer systems,telecommunication systems,stochastic processes,mathematics,image reconstruction,software design,bioinformatics,image segmentation,grid computing,wireless telecommunication systems,distributed database systems,internet,routing protocols,virtualizations,software project,electricity prices,differential equations,neural networks,machine learning,microprocessor chips,communication,distributed systems,process control,linear control systems,feedback systems,adaptive control systems,commerce,channel assignment,image analysis,routers,wireless mesh networks (wmn),time varying control systems,engineering,software architecture;0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/andi611/Mockingjay-Speech-Representation;hidden markov model (hmm),program processors,software,knowledge based systems,linguistics,signal processing,correlation analysis,computer science,microprocessor chips,software project,artificial intelligence,parallel processing systems,source codes,computer systems,software engineering,distributed computer systems,information systems,mathematics,distributed systems,software design,open source software,web 2.0,hidden markov models,computer hardware,software development,internet,markov processes,knowledge management,world wide web,speech communication,engineering,software architecture,inference engines;0.0,0.0,0.0,0.0,0.0
Audio,General;https://github.com/deciding/ParallelWaveGAN;program processors,parallel algorithms,motion planning,signal processing,robot programming,short time fourier transforms,computer science,graphics processing unit,microprocessor chips,artificial intelligence,intelligent robots,computer imaging and vision,mobile robots,parallel processing systems,computer systems,computer programming languages,image coding,parallel architectures,robots,distributed computer systems,sub-bands,mathematics,distributed systems,image reconstruction,robotics,computer programming,sensors,parallel programming,imaging systems,robotic manipulators,discrete wavelet transform,computer hardware,image analysis,wavelet transforms,image processing,fourier transforms,engineering,inference engines;0.0,0.0,0.0,0.0,0.0
Audio,General;https://github.com/Moon-sung-woo/ParallelWaveGan_korean;program processors,computer programming languages,computer systems,software engineering,parallel algorithms,computer programming,parallel architectures,distributed computer systems,computer science,parallel programming,graphics processing unit,microprocessor chips,distributed systems,computer hardware,parallel processing systems;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/qingyujean/Classification-on-imbalanced-data;image processing,computer systems,image classification,computer science,imaging systems,image reconstruction,image analysis,computer imaging and vision;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/deepware/pix2pix;image processing,image segmentation,verification and validation,software engineering,computer programming,image quality,machine learning,software quality,high level languages,computer science,color image processing,artificial intelligence,image analysis,computer imaging and vision,software design,image matching,pattern recognition;0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/Jwrede/neural_style_transfer;software,machine learning,computer science,color image processing,artificial intelligence,computer imaging and vision,evolutionary algorithms,image coding,multimedia systems,image segmentation,ontology,image analysis,semantics,internet,image processing,pattern recognition,image quality,genetic algorithms,video streaming;0.0,0.0,0.0,0.0,0.0
