Labels;Repo;Predictions;Probabilities
Computer Vision,General;https://github.com/ravindrabharathi/FaceAgingGAN;image analysis,optical character recognition,color image processing,face recognition,image processing,genetic association,pattern recognition,digital image storage,image matching,genotype,image quality;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/OceanPang/Libra_R-CNN;computer imaging and vision,flash memory,computer software maintenance,computer systems programming,education,object recognition,open source software,neural networks,source codes,signal detection,parallel programming,graphics processing unit,computer programming languages,software systems,software development;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/facebookresearch/pycls;intelligent control,software architecture,software engineering,program processors,imaging systems,mathematics,software development,intelligent systems;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/adrianjav/heterogeneous_vaes;education,wireless networks,probability distributions,content based retrieval,gaussian distribution;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/AntonioAlgaida/Edge.SRGAN;image analysis,computer imaging and vision,color image processing,optical character recognition,field programmable gate array,face recognition,image processing,machine learning,image retrieval,optical resolving power,image matching,pattern recognition,image segmentation,digital image storage,object recognition,imaging systems,network architecture,image quality;0.0,0.0,0.0,0.0,0.0,0.0
General,Reinforcement Learning;https://github.com/jyqhahah/rl_maddpg_matd3;artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General,Computer Vision;https://github.com/microsoft/vision-longformer;superresolution,computer system recovery,software architecture,virtual reality,neural networks,object recognition,imaging systems;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/mahdi-darvish/centermask;program processors,bayesian methods,probability distributions,object recognition,neural networks,inference engines,parallel programming,graphics processing unit;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/facebookresearch/LeViT;program processors,bayesian methods,probability distributions,verification and validation,parallel computing,inference engines,parallel programming,graphics processing unit;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/olaviinha/NeuralImageSuperResolution;face recognition,image reconstruction,optical resolving power,image segmentation,high resolution image;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/nghorbani/human_body_prior;robotic manipulators,computer science,human computer interaction,computer systems,affective computing,facial expression,man machine systems,correlation analysis,pose estimation,numerical model,matrix factorizations,robotics,motion estimation,gesture recognition,emotion recognition,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/MartinGer/Bottleneck-Transformers-for-Visual-Recognition;intelligent control,software architecture,bayesian methods,probability distributions,random access storage,inference engines,intelligent systems;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/ngiann/ApproximateVI.jl;image reconstruction,numerical methods,bayesian methods,correlation analysis,optical flows,approximation algorithms,inference engines,gaussian distribution;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/facebookresearch/dino;image enhancement,graphics processing unit,human computer interaction,machine learning,motion compensation,program processors,segmentation methods,world wide web,verification and validation,video streaming,pattern recognition,parallel programming,image segmentation,object recognition,database systems,mathematics,information retrieval;0.0,0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/shreyashankar/gpt3-sandbox;single-machine scheduling,natural language processing,translation (languages),syntactics,computer software maintenance,software architecture,web application,formal languages,virtual reality,information hiding,authentication,sociology,program interpreters,network security,operating systems,encryption,model checking,public key cryptography;0.0,0.0,0.0,1.0,0.0,0.0
Natural Language Processing,General;https://github.com/macco3k/deepstories;backpropagation algorithm,linguistics,computer science,human computer interaction,support vector machine,natural languages,neural networks,machine translations,game design,classification methods,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
Graphs,General;https://github.com/dmlc/dgl;routing protocols,relational database,human computer interaction,world wide web,image retrieval,operating systems,computer vision,text processing,planar graph,knowledge management,linguistics,information visualization,genetic analysis,graph g,graph theory,machine learning,stochastic processes,stochasticity,approximation algorithms,document images,object recognition,program processors,information retrieval systems,machine design,recommender systems,optical interconnects,online social networks,software architecture,computer systems,information theory,ad hoc networks,sociology,cuda,word processing,handwriting recognition,neural networks,inverse kinematics,computational linguistics,graphic methods,student modeling,signal reconstruction,bit error rate,text mining,face recognition,argumentation,personal information,knowledge discovery,dependency parsing,inference engines,wireless sensor networks,mathematics,artificial intelligence;0.0,1.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/LukasHedegaard/continual-inference;e-commerce,bayesian methods,probability distributions,ubiquitous computing,ad hoc networks,neural networks,inference engines,pattern recognition,online systems,broadcasting,sensors;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/ctuning/ck-mlperf;flash memory,natural language processing,translation (languages),digital storage,information theory,verification and validation,inference engines,operating systems;0.0,0.0,0.0,1.0,0.0,0.0
General,Sequential;https://github.com/flomlo/ntm_keras;inverse problems,parameterization,computer systems,switching control,neural networks,random access storage,regularization,program processors,mathematics,automata theory;0.0,0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/floraxinru/NLP_HotelReviews;linguistics,semantics,data mining,machine learning,computational linguistics,text processing,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/EuphoriaYan/ChatRobot-For-Keras2;computer crime,network security,neural networks,pattern recognition,image segmentation;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/jerry73204/mobilenet-v3-rs;recommender systems,education,ldpc codes,character recognition,binary codes,coding errors;0.0,0.0,0.0,0.0,0.0,0.0
General,Audio,Sequential;https://github.com/izzajalandoni/tts_models;speech communication;0.0,0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/Nstats/bert_senti_analysis_ch;semantics,education,scalable video coding,operating systems,linguistics,digital storage,machine learning,commerce,sensors,program processors,information retrieval,computer system recovery,software architecture,computer systems,cuda,storage allocation (computer),cloud computing,computational linguistics,buffer storage,cache memory,computational efficiency,character recognition,random access storage,inference engines,mathematics,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/arnavdodiedo/DenseNet-MNIST;hidden markov models,handwriting recognition,hidden markov model (hmm),pattern recognition,document images;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/jordiae/DeepLearning-MAI;case base,computer science,machine learning,numerical methods,virtual reality,matrix algebra,verification and validation,neural networks,cbr,parallel programming,local feature,graphics processing unit,decision trees,classification methods;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/fzimmermann89/sr4rs;image analysis,optical character recognition,color image processing,superresolution,steganography,image processing,image reconstruction,graphic methods,image retrieval,signal to noise ratio,pattern recognition,digital image storage,object recognition,imaging systems,image matching,image compression;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/sidward14/gan-lab;image analysis,optical character recognition,color image processing,psnr,image processing,inverse problems,parameterization,program processors,image retrieval,pattern recognition,semiconducting gallium,digital image storage,object recognition,imaging systems,regularization,image matching,image quality;0.0,0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/joelweber97/Python3_TF_Certificate;semantics,human computer interaction,education,hidden layers,world wide web,text processing,computer imaging and vision,e-learning,linguistics,machine learning,verification and validation,image resolution,multiplying circuits,social media,neural networks,reengineering,imaging systems,social networks,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/caravagn/GDA;mean square error,genetic screening,probability distributions,matrix algebra,support vector machine,numerical model,chromosome analysis,single nucleotide polymorphism,genetic analysis,variation (genetics),stochastic processes,stochasticity,verification and validation,discriminant analysis,artificial intelligence,recommender systems,evolutionary algorithms,auto encoders,image reconstruction,gene frequency,pattern recognition,blind source separation,bayes theorem,genetic variability,computer science,computational efficiency,particle swarm optimization (pso),inference engines,mems,mathematics,genetic association;0.0,0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/ArvidWartenberg/retrosynthesis;software architecture,education,bayesian methods,probability distributions,inference engines,parallel programming,graphics processing unit;0.0,0.0,0.0,0.0,0.0,0.0
General;https://github.com/JennyVanessa/Paddle-GHM;routing protocols,wavelet transforms,multi path routing,computer system recovery,parallel programming,graphics processing unit,routing algorithms;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/Liuyubao/transfer-learning;computer imaging and vision,software architecture,matrix algebra,signal processing,program processors;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/eriklindernoren/Keras-GAN;image analysis,optical character recognition,color image processing,face recognition,image processing,low resolution images,machine learning,support vector machine,image retrieval,optical resolving power,neural networks,pattern recognition,image segmentation,digital image storage,object recognition,imaging systems,image matching,image quality;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/kklemon/bgan-pytorch;inverse problems,parameterization,signal processing,regularization,program processors,mathematics,image compression;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/teemoeric/projet;operating systems,intrusion detection,telephone sets,knowledge management,information systems,cloud providers,mpi,parallel programming,bandwidth,graphics processing unit,object recognition,program processors,wireless local area networks (wlan),program compilers,wireless networks,storage allocation (computer),video streaming,web 2.0,mobile telecommunication systems,computer science,telecommunication traffic,malwares,user interfaces;0.0,0.0,0.0,0.0,0.0,0.0
General,Reinforcement Learning;https://github.com/wxj77/TransferReinforcementLearning;bandwidth,game theory,microprocessor chips,interactive computer graphics,game design,structural frames;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/yaxingwang/Transferring-GANs;e-commerce,program processors,game theory,software engineering,parallel programming,scripting languages,graphics processing unit;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/guy-oren/DIRT-OST;image analysis,computer imaging and vision,color image processing,optical character recognition,image processing,image retrieval,pattern recognition,digital image storage,object recognition,imaging systems,image matching,image quality;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/jantic/DeOldify;education,support vector machine,operating systems,image analysis,image processing,machine learning,open source software,program processors,computer networks,software development,social media,cuda,storage allocation (computer),video streaming,source codes,gaussian distribution,classification methods,buffer storage,face recognition,computer science,cache memory,social networks,inference engines,user interfaces,signal to noise ratio;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/DonCorle0ne/damage_detection;operating systems,intrusion detection,telephone sets,knowledge management,information systems,cloud providers,mpi,parallel programming,bandwidth,graphics processing unit,object recognition,program processors,wireless local area networks (wlan),program compilers,wireless networks,video streaming,web 2.0,mobile telecommunication systems,computer science,telecommunication traffic,malwares,user interfaces;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/stigma0617/maskrcnn-benchmark-vovnet;attribute weight,game theory,bayesian methods,probability distributions,cuda,neural networks,inference engines,program processors,intrusion detection;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/ccchang1023/maskrcnn-benchmark;graphics processing unit,attribute weight,game theory,bayesian methods,probability distributions,neural networks,random access storage,inference engines,signal detection,parallel programming,program processors,intrusion detection;0.0,0.0,0.0,0.0,0.0,0.0
General,Sequential;https://github.com/adityagilra/archibrain;software design,computer science,software architecture,agile software development,parallel architectures,multi core,neural networks,field programmable gate array,software development;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/jher123/GAN-experiments;image analysis,optical character recognition,color image processing,image processing,program processors,object recognition,image retrieval,pattern recognition,parallel programming,digital image storage,graphics processing unit,imaging systems,image matching;0.0,0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/coxy1989/tfmr;computational linguistics,software architecture,statistical methods,natural language processing;0.0,0.0,0.0,1.0,0.0,0.0
General;https://github.com/atpaino/deep-text-corrector;linguistics,natural language processing,syntactics,argumentation,machine learning,time varying networks,dialogue systems,stochastic processes,world wide web,stochasticity,neural networks,electronic mail,speech communication;0.0,0.0,0.0,1.0,0.0,0.0
Natural Language Processing,General,Sequential;https://github.com/Asteur/RERITES-AvgWeightDescentLSTM-PoetryGeneration;wide area networks,semantics,operating systems,software design,linguistics,stochastic processes,stochasticity,verification and validation,parallel programming,program processors,graphics processing unit,syntactics,storage allocation (computer),neural networks,lan,buffer storage,natural language processing,computer science,cache memory,time varying networks,requirements engineering,mathematics;0.0,0.0,0.0,1.0,0.0,0.0
Natural Language Processing,General,Sequential;https://github.com/jhave/RERITES-AvgWeightDescentLSTM-PoetryGeneration;wide area networks,semantics,operating systems,software design,linguistics,stochastic processes,stochasticity,verification and validation,parallel programming,program processors,graphics processing unit,syntactics,storage allocation (computer),neural networks,lan,buffer storage,natural language processing,computer science,cache memory,time varying networks,requirements engineering,mathematics;0.0,0.0,0.0,1.0,0.0,0.0
Computer Vision,General;https://github.com/DT42/BerryNet;software design,flash memory,computer science,independent component analysis,world wide web,wireless telecommunication systems,inference engines,internet protocols,engineering,malwares,object recognition,intrusion detection,electronic mail,database systems;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/brade31919/SRGAN-tensorflow;image analysis,face recognition,steganography,image processing,internet,computer crime,signal to noise ratio,optical resolving power,image segmentation,program processors,imaging systems,image compression;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/GuessWhatGame/clevr;proposed architectures,software architecture,embedded systems,education,software engineering,image retrieval,object oriented programming,object recognition,imaging systems,network architecture,sensors;0.0,0.0,0.0,0.0,0.0,0.0
General,Reinforcement Learning;https://github.com/muupan/async-rl;knowledge management,buffer storage,parameterization,cache memory,information systems,education,storage allocation (computer),neural networks,operating systems,reinforcement learning,regularization,web 2.0,gaussian distribution,inverse problems;0.0,0.0,0.0,0.0,1.0,0.0
Computer Vision,General;https://github.com/IBM/MAX-Object-Detector;human computer interaction,mathematics,program processors,image matching,image quality;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/vuongtrannguyenkhoi/darknet;operating systems,intrusion detection,telephone sets,knowledge management,information systems,cloud providers,mpi,parallel programming,bandwidth,graphics processing unit,object recognition,program processors,wireless local area networks (wlan),program compilers,wireless networks,video streaming,web 2.0,mobile telecommunication systems,computer science,telecommunication traffic,malwares,user interfaces;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/dyhan0920/PyramidNet-PyTorch;machine learning,software architecture,computer systems,cuda,verification and validation,program processors,imaging systems;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/ycao5602/SAL;computer imaging and vision,education,hierarchical system,biometrics,high level languages,visualization;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/yd8534976/conGAN;image analysis,optical character recognition,color image processing,image processing,human computer interaction,program processors,image retrieval,numerical model,pattern recognition,digital image storage,object recognition,imaging systems,image matching,image quality;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/sanghyun-son/EDSR-PyTorch;image enhancement,face recognition,steganography,discrete cosine transforms,machine learning,image reconstruction,signal to noise ratio,optical resolving power,image segmentation,digital image storage,high resolution image,image compression;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/kobiso/CBAM-keras;architecture evaluation,world wide web,decision theory,neural networks,bayesian analysis,classification methods;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/OsvaldN/APS360_Project;data privacy,distributed computer systems,computer security,knowledge based systems,image analysis,image processing,multicasts,matrix factorizations,discriminant analysis,neural networks,analytic hierarchy process (ahp),pattern recognition,analytic hierarchy process,signal reconstruction,image coding,face recognition,correlation analysis,user interfaces,mathematics,signal to noise ratio;0.0,0.0,0.0,0.0,0.0,0.0
General,Sequential;https://github.com/philippe554/MANN;hidden layers,software engineering,neural networks,random access storage,object oriented programming,graphic methods,computer programming languages,automata theory;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/delta6189/Anime-Sketch-Colorizer;computer system recovery,software architecture,program processors,image matching,image quality;0.0,0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/YYGXjpg/BERT_WL;semantics,education,scalable video coding,operating systems,linguistics,digital storage,machine learning,commerce,sensors,program processors,information retrieval,computer system recovery,software architecture,computer systems,cuda,storage allocation (computer),cloud computing,computational linguistics,buffer storage,cache memory,computational efficiency,character recognition,random access storage,inference engines,mathematics,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/ShaharrHorn/Detection-Game-logic;operating systems,intrusion detection,telephone sets,knowledge management,information systems,cloud providers,mpi,parallel programming,bandwidth,graphics processing unit,object recognition,program processors,wireless local area networks (wlan),program compilers,wireless networks,video streaming,web 2.0,mobile telecommunication systems,computer science,telecommunication traffic,malwares,user interfaces;0.0,0.0,0.0,0.0,0.0,0.0
General;https://github.com/yikegami/openpose;gpgpu,face recognition,graphics processing unit,nanocantilevers,image reconstruction,program processors,neural networks,smart cards,wireless telecommunication systems,motion estimation,parallel programming,image segmentation,object recognition,medium access control,imaging systems,face detection;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/alalagong/LEDNet;semantic gap,optical character recognition,programming theory,world wide web,image retrieval,numerical model,mobile computing,image analysis,bit rates,image processing,commerce,parallel computing,parallel programming,graphics processing unit,program processors,object recognition,hypertext systems,image quality,reconfigurable architectures,mobile phones,pattern recognition,computational linguistics,digital image storage,imaging systems,color image processing,mobile telecommunication systems,h.264/avc,image matching;0.0,0.0,0.0,0.0,0.0,0.0
General,Reinforcement Learning;https://github.com/kairproject/kair_algorithms_draft;multiagent system,robotics,robot programming,reinforcement learning,intelligent robots,approximation theory;0.0,0.0,0.0,0.0,1.0,0.0
Natural Language Processing,General;https://github.com/brightmart/text_classification;cbir,semantics,metric spaces,web searches,text processing,computer imaging and vision,linguistics,genetic analysis,machine learning,text entry,data warehouses,semantic similarity,image database,program processors,query processing,information retrieval systems,data mining,translation (languages),computer systems,information theory,neural networks,computational linguistics,text mining,memory architecture,argumentation,hierarchical system,random access storage,mathematics,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/Adren98/EczemaApp;mobile telecommunication systems,cognitive radio network,smart phones,mobile devices,human computer interaction,education,bayesian methods,probability distributions,world wide web,spectrum sharing,spectrum sensing,inference engines,object recognition,database systems;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/jainshobhit/Variational-Autoencoder;linguistics,auto encoders,matrix algebra,correlation analysis,matrix factorizations,program processors,mathematics;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/tollymune/CycleGAN-PyTorch;;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/dabsdamoon/Anime-Colorization-v0.2;color image processing,image enhancement,descriptors,software architecture,hidden layers,social networks,pattern recognition,electronic mail;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/WavesUR/embedded_TSM;human computer interaction,video streaming,computer vision,pattern recognition;0.0,1.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/IPLI/IPLI_Server;javascript,authentication,servers,operating systems,intrusion detection,visualization,telephone sets,image compression,knowledge management,information systems,cryptography,three dimensional computer graphics,cloud providers,signal processing,verification and validation,mpi,parallel programming,bandwidth,graphics processing unit,object recognition,program processors,wireless local area networks (wlan),program compilers,wireless networks,storage allocation (computer),video streaming,web 2.0,mobile telecommunication systems,computer science,mobile devices,virtual reality,telecommunication traffic,malwares,user interfaces;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/anjandeepsahni/face_classification;image analysis,face recognition,image processing,machine learning,verification and validation,active appearance models,acoustic noise;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/hhuaibo/darknet;javascript,authentication,servers,operating systems,intrusion detection,visualization,telephone sets,image compression,knowledge management,information systems,cryptography,three dimensional computer graphics,cloud providers,signal processing,verification and validation,mpi,parallel programming,bandwidth,graphics processing unit,object recognition,program processors,wireless local area networks (wlan),program compilers,wireless networks,storage allocation (computer),video streaming,web 2.0,mobile telecommunication systems,computer science,mobile devices,virtual reality,telecommunication traffic,malwares,user interfaces;0.0,0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/AnttiKarlsson/finnish_ulmfit;records management,machine learning,education,verification and validation,classification methods;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/json9512/sonarToimage;image enhancement,motion planning,3d modelling,image segmentation,computer imaging and vision,3d objects,fading (radio),computer hardware,machine learning,3d scenes,signal receivers,graphic methods,imaging systems,computer science,underwater acoustics,vehicles,virtual reality,3d data,image matching,optical radar,3d object,channel estimation;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/GXYM/Focal-loss;image segmentation,pattern recognition;0.0,0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/FlorianPfisterer/2D-LSTM-Seq2Seq;optical character recognition,video coding,probability distributions,macro block,text processing,bit rates,coding efficiency,bayesian methods,parallel algorithms,parallel programming,graphics processing unit,electronic mail,information retrieval systems,social media,translation (languages),information theory,parallel architectures,handwriting recognition,neural networks,natural language processing,social networks,h.264/avc,gpu,inference engines,speech transmission,signal distortion,mathematics;0.0,0.0,0.0,1.0,0.0,0.0
Computer Vision,General;https://github.com/tSchlegl/f-AnoGAN;scripting languages,program processors,intrusion detection,verification and validation;0.0,0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/cedrickchee/pytorch-pretrained-BERT;knowledge management,linguistics,natural language processing,buffer storage,information systems,cache memory,machine learning,world wide web,cuda,storage allocation (computer),cosine transforms,operating systems,computational linguistics,program processors,web 2.0,classification methods,mathematics,information retrieval;0.0,0.0,0.0,1.0,0.0,0.0
Natural Language Processing,General;https://github.com/saurabhkulkarni77/BERT_multilabel;semantics,education,scalable video coding,operating systems,linguistics,digital storage,machine learning,commerce,sensors,program processors,information retrieval,computer system recovery,software architecture,computer systems,cuda,storage allocation (computer),cloud computing,computational linguistics,buffer storage,cache memory,computational efficiency,character recognition,random access storage,inference engines,mathematics,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/serre-lab/gala_tpu;mobile devices,computer system recovery,computing environments,cloud providers,commerce,communication,verification and validation,distributed database systems,inference engines,software as a service,program processors,computing resource,computer system firewalls,computing paradigm;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/okason97/handshape-recognition;image analysis,hand gesture,color image processing,image processing,biometrics,pattern recognition,image matching,image quality;0.0,0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/radoslawkrolikowski/sentiment-analysis-pytorch;linguistics,natural language processing,data mining,parameterization,machine learning,program interpreters,virtual reality,computer systems,neural networks,regularization,computational linguistics,text processing,inverse problems;0.0,0.0,0.0,1.0,0.0,0.0
Natural Language Processing,General;https://github.com/fancyerii/bert;semantics,education,scalable video coding,operating systems,linguistics,digital storage,machine learning,commerce,sensors,program processors,information retrieval,computer system recovery,software architecture,computer systems,cuda,storage allocation (computer),cloud computing,computational linguistics,buffer storage,cache memory,computational efficiency,character recognition,random access storage,inference engines,mathematics,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
General,Reinforcement Learning;https://github.com/facebookresearch/gala;software architecture,education,electric clocks,gpu,jitter;0.0,0.0,0.0,0.0,0.0,0.0
Natural Language Processing,Computer Vision,General,Sequential;https://github.com/mhagiwara/nanigonet;computer science,software architecture,virtual reality,world wide web,architectural knowledge,through silicon vias,scripting languages,program processors,mathematics;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/PDEUXA/AIF_CYCLEGAN;color image processing,lte,mobile devices,computer system recovery,computing environments,cloud providers,commerce,communication,distributed database systems,pattern recognition,software as a service,image matching,computing resource,computing paradigm,image quality;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/raahii/evan;multimedia systems,education,game theory,software engineering,visual communication,video streaming,video processing;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/Randl/MobileNetV3-pytorch;mobile telecommunication systems,computer system recovery,software architecture,game theory,mobile phones,mobile computing;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/tinymilky/RSANet;image analysis,image processing,online social networks,bioinformatics,image reconstruction,neural networks,image segmentation,program processors,public key cryptography;0.0,0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/kingcheng2000/bert;semantics,education,scalable video coding,operating systems,linguistics,digital storage,machine learning,commerce,sensors,program processors,information retrieval,computer system recovery,software architecture,computer systems,cuda,storage allocation (computer),cloud computing,computational linguistics,buffer storage,cache memory,computational efficiency,character recognition,random access storage,inference engines,mathematics,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/DaneyAlex5/Deep-Zooming-of-Images-using-SRGAN;image analysis,optical character recognition,color image processing,face recognition,image processing,low resolution images,image retrieval,optical resolving power,pattern recognition,image segmentation,digital image storage,object recognition,imaging systems,image matching,image quality;0.0,0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/DeligientSloth/QQsim;semantics,scalable video coding,operating systems,linguistics,digital storage,machine learning,commerce,sensors,program processors,information retrieval,computer system recovery,software architecture,computer systems,cuda,storage allocation (computer),cloud computing,computational linguistics,buffer storage,grid computing,cache memory,computational efficiency,character recognition,random access storage,inference engines,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/LeoWood/bert-horovod;semantics,education,scalable video coding,operating systems,linguistics,digital storage,machine learning,commerce,sensors,program processors,information retrieval,computer system recovery,software architecture,computer systems,cuda,storage allocation (computer),cloud computing,computational linguistics,buffer storage,cache memory,computational efficiency,character recognition,random access storage,inference engines,mathematics,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/wnorowsb/Super-resolution-GAN;image analysis,color image processing,face recognition,program compilers,low resolution images,image processing,embedded systems,storage allocation (computer),optical resolving power,pattern recognition,image segmentation,operating systems,image matching,image quality;0.0,0.0,0.0,0.0,0.0,0.0
General,Sequential;https://github.com/r9y9/tacotron_pytorch;speech enhancement,speech communication,computer system recovery,image reconstruction;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/Zanderzt/TensorRT_Mask_RCNN;attribute weight,game theory,bayesian methods,probability distributions,cuda,neural networks,inference engines,program processors,intrusion detection;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/Zehaos/MobileNet;flash memory,digital storage,computer system recovery,quantization,object recognition,verification and validation,correlation analysis,signal detection,program processors,mathematics;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/facebookresearch/SlowFast;information analysis,wide area networks,data visualization,human computer interaction,graphical user interfaces,video streaming,inference engines,interactive computer graphics,lan;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/ptran1203/style_transfer;color image processing,portfolio selection,image retrieval,pattern recognition,object recognition,imaging systems,image matching,image quality;0.0,0.0,0.0,0.0,0.0,0.0
Natural Language Processing,General;https://github.com/felix-do-wizardry/bert_felix;semantics,education,scalable video coding,operating systems,linguistics,digital storage,machine learning,commerce,sensors,program processors,information retrieval,computer system recovery,software architecture,computer systems,cuda,storage allocation (computer),cloud computing,computational linguistics,buffer storage,cache memory,computational efficiency,character recognition,random access storage,inference engines,mathematics,artificial intelligence;0.0,0.0,0.0,0.0,0.0,0.0
Computer Vision,General;https://github.com/2manslkh/korean-food-classification-flask;software quality,numerical model;0.0,0.0,0.0,0.0,0.0,0.0
